http_req_waiting 1643101997 1.776042
data_received 1643101997 509.000000
http_req_waiting 1643101997 4.012872
data_received 1643101997 28109.000000
http_req_waiting 1643101997 2.731651
data_received 1643101997 35569.000000
http_req_waiting 1643101997 1.720085
data_received 1643101997 28171.000000
http_req_waiting 1643101997 1.372620
data_received 1643101997 28171.000000
http_req_waiting 1643101997 3.089052
data_received 1643101997 28109.000000
http_req_waiting 1643101997 2.043964
data_received 1643101997 28109.000000
http_req_waiting 1643101997 0.935469
data_received 1643101997 28171.000000
http_req_waiting 1643101997 0.894838
data_received 1643101997 28171.000000
http_req_waiting 1643101997 1.270602
data_received 1643101997 509.000000
http_req_waiting 1643101997 1.796479
data_received 1643101997 35569.000000
http_req_waiting 1643101997 1.067780
data_received 1643101997 509.000000
http_req_waiting 1643101997 2.135088
data_received 1643101997 28109.000000
http_req_waiting 1643101997 2.627082
data_received 1643101997 28109.000000
http_req_waiting 1643101997 1.117121
data_received 1643101997 410.000000
http_req_waiting 1643101997 1.675346
data_received 1643101997 410.000000
http_req_waiting 1643101997 2.585117
data_received 1643101997 35569.000000
http_req_waiting 1643101997 1.736405
data_received 1643101997 35569.000000
http_req_waiting 1643101997 2.121674
data_received 1643101997 28109.000000
http_req_waiting 1643101997 2.245841
data_received 1643101997 35569.000000
http_req_waiting 1643101997 2.608879
data_received 1643101997 35569.000000
http_req_waiting 1643101997 1.248559
data_received 1643101997 410.000000
http_req_waiting 1643101997 0.968931
data_received 1643101997 410.000000
http_req_waiting 1643101997 1.247354
data_received 1643101997 410.000000
http_req_waiting 1643101997 2.466839
data_received 1643101997 35569.000000
http_req_waiting 1643101997 1.224746
data_received 1643101997 410.000000
http_req_waiting 1643101997 1.253378
data_received 1643101997 28171.000000
http_req_waiting 1643101997 0.891735
data_received 1643101997 28171.000000
http_req_waiting 1643101997 0.931467
data_received 1643101997 410.000000
http_req_waiting 1643101997 0.810088
data_received 1643101997 28171.000000
http_req_waiting 1643101997 2.262472
data_received 1643101997 28109.000000
http_req_waiting 1643101997 2.039563
data_received 1643101997 35569.000000
http_req_waiting 1643101997 1.538052
data_received 1643101997 509.000000
http_req_waiting 1643101997 1.335941
data_received 1643101997 509.000000
http_req_waiting 1643101997 1.763579
data_received 1643101997 509.000000
http_req_waiting 1643101997 3.069273
data_received 1643101997 35569.000000
http_req_waiting 1643101997 2.025723
data_received 1643101997 28109.000000
http_req_waiting 1643101997 2.236516
data_received 1643101997 28109.000000
http_req_waiting 1643101997 1.062634
data_received 1643101997 509.000000
http_req_waiting 1643101997 1.063645
data_received 1643101997 28171.000000
http_req_waiting 1643101997 1.110439
data_received 1643101997 509.000000
http_req_waiting 1643101997 1.620678
data_received 1643101997 509.000000
http_req_waiting 1643101997 3.445731
data_received 1643101997 28109.000000
http_req_waiting 1643101997 1.339248
data_received 1643101997 28171.000000
http_req_waiting 1643101997 1.546596
data_received 1643101997 410.000000
http_req_waiting 1643101997 2.206052
data_received 1643101997 35569.000000
http_req_waiting 1643101997 1.206190
data_received 1643101997 28171.000000
http_req_waiting 1643101997 1.304743
data_received 1643101997 410.000000
http_req_waiting 1643101997 1.538275
data_received 1643101997 410.000000
http_req_waiting 1643101997 2.434743
data_received 1643101997 35569.000000
http_req_waiting 1643101997 0.959345
data_received 1643101997 28171.000000
http_req_waiting 1643101997 0.943821
data_received 1643101997 410.000000
http_req_waiting 1643101997 1.194074
data_received 1643101997 28171.000000
http_req_waiting 1643101997 0.853599
data_received 1643101997 28171.000000
http_req_waiting 1643101997 1.980411
data_received 1643101997 35569.000000
http_req_waiting 1643101997 1.684877
data_received 1643101997 509.000000
http_req_waiting 1643101997 2.279877
data_received 1643101997 35569.000000
http_req_waiting 1643101997 1.453875
data_received 1643101997 28171.000000
http_req_waiting 1643101997 2.348132
data_received 1643101997 35569.000000
http_req_waiting 1643101997 1.999011
data_received 1643101997 28109.000000
http_req_waiting 1643101997 2.023594
data_received 1643101997 28109.000000
http_req_waiting 1643101997 1.455359
data_received 1643101997 509.000000
http_req_waiting 1643101997 2.579195
data_received 1643101997 28109.000000
http_req_waiting 1643101997 0.887332
data_received 1643101997 410.000000
http_req_waiting 1643101997 1.294438
data_received 1643101997 509.000000
http_req_waiting 1643101997 1.621720
data_received 1643101997 509.000000
http_req_waiting 1643101997 3.219242
data_received 1643101997 35569.000000
http_req_waiting 1643101997 2.988136
data_received 1643101997 35569.000000
http_req_waiting 1643101997 3.392688
data_received 1643101997 35569.000000
http_req_waiting 1643101997 2.501097
data_received 1643101997 28109.000000
http_req_waiting 1643101997 1.380015
data_received 1643101997 410.000000
